;x_3857;y_3857
777;738909.9481376346;5867623.114298805
778;738620.1167114051;5867654.3500706265
779;738569.9227530066;5867635.964649518
780;738505.7804624115;5867482.813644492
781;738538.1744342324;5867151.920777235
782;738935.7408636512;5866104.63942715
783;738911.9073606724;5866099.250985118
784;738880.2369655418;5866085.512900118
785;738868.8823774809;5866078.684319334
786;738826.7256863175;5866037.502587987
787;738639.4306430578;5865210.769588136
788;738704.6416007645;5865061.155632839
789;738703.3391627222;5865065.815356403
790;738718.2448425394;5865020.350797993
791;740102.814405128;5866035.188649672
792;736662.7638408889;5865918.149473624
793;736576.6025550149;5865958.974658303
794;736540.6018316924;5865990.382509711
795;736593.5231176155;5866197.845433751
796;736637.8171430021;5866146.517281429
797;736646.2328965061;5866139.332658553
798;736735.8339546456;5866078.651956403
799;736747.0883551647;5866071.143759986
800;737127.4447913072;5866472.5661800355
801;737124.0829426853;5866483.958449211
802;737131.0181469617;5866463.989623497
803;737295.5260904558;5866120.885680777
804;737557.7280190703;5863033.941002869
805;737559.6649782103;5863015.354958919
806;737548.7890639598;5863129.99378666
807;737357.831609453;5862858.677302575
808;737366.7149048183;5862856.833291447
809;735888.3030114908;5863582.4491892345
810;735899.0676062508;5863564.654650522
811;735306.4249011654;5863662.719183421
812;735232.2304605518;5863542.039461487
813;735240.7797974447;5863563.166381644
814;735227.8667365126;5863492.79743426
815;735229.6812442127;5863481.376688117
816;735225.5958189006;5863507.599131582
817;735223.5030124735;5863452.970477353
818;738867.8137103693;5863465.539728994
819;738795.8011317751;5862885.868423846
820;737385.1048846974;5864664.441004464
821;737399.5764185005;5864662.434825909
822;737348.6922792589;5864670.605152725
823;738861.167936769;5862628.874439118
824;737556.1472823012;5863284.589532994
825;736818.96735037;5863960.607830532
826;736800.5551065928;5863979.179695572
827;736844.8602639285;5863969.764337486
828;736457.2457969863;5864231.942150185
829;736682.2224878795;5865915.091233184
830;736695.3693197423;5865923.602529335
831;733539.8513739706;5864525.449507268
832;738738.527253762;5865679.820264324
833;738733.2395779493;5865719.204250317
834;738661.071152068;5865902.453753533
835;738649.8501473961;5866067.260212632
836;738655.0042398197;5866161.776533734
837;738655.7389484589;5866180.854681787
838;739169.2446275392;5866065.706794172
839;739200.2248418271;5866094.752528535
840;739210.3549154892;5866106.872476165
841;739196.3843193947;5866089.671540778
842;739331.8601396902;5866446.367253405
843;739254.4263018942;5866767.459177066
844;740085.4263006662;5866795.293522059
845;740088.9885243715;5866686.756257739
846;740080.2944721404;5866676.431774914
847;740078.2127976627;5866673.955842746
848;740046.2752357541;5866622.1070705885
849;740023.3322887017;5866572.362312688
850;739999.5767093665;5866490.447518226
851;739980.0846665284;5866428.162362737
852;739893.3890470987;5865989.994158469
853;739883.3702929273;5865960.786957857
854;739980.6746598297;5865962.081457766
855;740017.5325432313;5865955.301516603
856;740111.8424158314;5865650.144854908
857;737588.5189902239;5866377.8037860645
858;737615.881321061;5866319.030902129
859;733546.7420504509;5863858.6088706115
860;738037.1365381208;5862218.812485104
861;737905.3453929707;5862158.304410174
862;738156.315184964;5862648.025796235
863;738132.0475359712;5862656.6795059135
864;739962.2846799506;5863556.533882097
865;740123.1636080451;5863534.679022669
866;740047.9784239633;5863565.317900865
867;740247.7523821408;5863770.070526851
868;740249.8451885679;5863781.443116376
869;740236.0527036585;5863775.570781684
870;740219.0764813126;5863777.641466744
871;739981.1978614364;5863870.758089867
872;739920.1613846343;5863919.824282027
873;740129.6201385111;5863898.211181105
874;740152.0287520078;5864165.272596815
875;740106.1317259537;5864184.411123481
876;740050.894994622;5864208.661945358
877;740033.0059524515;5864217.527506012
878;740116.5178344448;5864367.9521956155
879;740126.6590400558;5864385.149761731
880;740160.2663943263;5864366.706465417
881;739934.0540570854;5864371.123146011
882;740087.9643850562;5864532.098916566
883;739987.3204334299;5864426.841461016
884;735611.6518129716;5863855.243976638
885;735587.6179349093;5863858.075017156
886;735614.8355504082;5863876.873149321
887;735590.5345055681;5863880.739551542
888;735173.3424499222;5863531.637788211
889;737572.9342615127;5862014.015116019
890;737590.066331146;5862003.032987832
891;738895.7215067111;5862139.493778338
892;738838.5366842906;5862455.802411368
893;738713.3022571482;5862440.420193213
894;738766.4795779001;5862562.184692589
895;738842.7000332463;5862385.830519516
896;738842.7668249408;5862383.388145001
897;739090.4638239049;5862369.817612863
898;738932.7018415529;5862195.294996189
899;738844.1583185757;5862264.715440433
900;741202.2947517951;5864464.585804808
901;741122.7681075723;5864490.778824461
902;740888.0620931837;5864573.014735592
903;740876.6073175811;5864579.761253104
904;740773.8260317317;5864671.818568246
905;740754.7347390607;5864693.093814268
906;740803.3590926393;5864640.787541286
907;740515.4423616515;5864927.044022735
908;740488.7813436065;5865050.412390701
909;740478.7959852823;5865118.4153934
910;740474.7439558174;5865123.576718205
911;740533.5429108544;5865274.955354289
912;740643.38185242;5865416.143037521
913;740774.8835668943;5865386.517058981
914;740766.7015843209;5865379.931723958
915;740809.63751192;5865419.4438081095
916;740974.7577126136;5865633.494955337
917;740924.5303583676;5865565.746855464
918;740981.8376322279;5865642.7502892045
919;741011.6155960151;5865681.1632650485
920;741185.2851336017;5865786.354838855
921;741167.919293038;5865777.196439215
922;741429.9987702126;5866127.471571028
923;741493.8961579279;5866238.736644806
924;741497.2134787537;5866226.309062318
925;741480.1259369168;5866216.85893323
926;741470.9754747737;5866229.286502355
927;741323.1320590511;5866277.233134915
928;741262.8191589394;5866325.762578158
929;741062.9450132201;5866508.1347057335
930;741091.1645041361;5866483.586258366
931;741023.3152744977;5866535.240025567
932;741025.7309074478;5866534.10726426
933;740957.9150736566;5866554.302802068
934;740982.4721533254;5866549.286277928
935;740907.3760248363;5866547.2311220905
936;740859.2192131191;5866532.942138494
937;740623.8452817859;5866460.478092384
938;740652.0759046511;5866467.598249095
939;740463.4784233492;5866461.578479863
940;740481.6012364504;5866456.38400489
941;740369.0127034619;5866487.6318118805
942;740247.1846527379;5866481.514935684
943;740300.9408348418;5866490.7711626915
944;740204.9500379307;5866467.436427287
945;740179.8140969096;5866455.396893172
946;740220.4568429984;5866472.922188223
947;740116.7738692734;5866408.387848669
948;740021.0725030386;5866289.887335365
949;738326.8455129103;5862760.411458997
950;738316.6931753499;5862712.969264634
951;738330.9865979679;5862787.44052226
952;738352.7495584179;5862895.573781969
953;738344.8347426226;5862778.964613167
954;738414.0309380996;5862827.943834272
955;738344.1779576268;5862766.622798318
956;738321.8583997227;5862763.727407829
957;738319.8991766849;5862780.646854015
958;738444.7328536604;5862849.667532578
959;738359.3174083749;5862930.076416838
960;738075.8089292225;5862939.134796301
961;738490.140073955;5862678.176328127
962;738426.3317418323;5862710.656201357
963;738464.5365910726;5862883.409734825
964;738501.1940993908;5862742.942090684
965;738495.6281248512;5862663.327501751
966;738526.6639988843;5862863.109401078
967;738753.8225517969;5862679.648271976
968;738590.4389351597;5862809.892015614
969;738627.3079505104;5862780.598327832
970;735809.72258294;5863273.896990904
971;736944.8808264063;5862422.644140768
972;736927.6040414352;5862437.266113952
973;740400.8055500324;5863216.034549285
974;740404.634940516;5863224.575584644
975;740387.3692874939;5863224.009417268
976;740223.6962401804;5863208.075864718
977;740279.8457913365;5863205.083271775
978;740127.8612905565;5863206.749417992
979;740066.9472651945;5863038.858465805
980;740067.169904176;5863092.5948683405
981;740218.2749809788;5863129.977610624
982;740158.785845099;5862998.1924240785
983;740067.5706543429;5863123.733662516
984;740067.6708418845;5863135.68775358
985;740068.5947936581;5863176.775010554
986;740116.0614245324;5863114.966261
987;740215.3361464218;5863096.89767697
988;739873.4739901958;5863008.868455009
989;739682.8950219577;5862989.538378216
990;739875.1994423029;5863067.732440183
991;739765.5163480244;5863075.8365811305
992;739653.9408224024;5863082.517245849
993;739657.937192122;5863041.139263693
994;739640.3821084237;5863167.813442854
995;739648.9425772657;5863118.233815527
996;739743.9537626578;5862922.13416681
997;737919.4495724542;5863132.840769658
998;737970.4005033902;5863114.2383406
999;737971.3133232148;5862984.669470178
1000;737934.4665717621;5863001.573165804
1001;737885.3858082715;5862745.433091082
1002;737802.8758016954;5862960.324970436
1003;737784.1963911403;5862869.951659726
1004;737764.8601955894;5862776.392726336
1005;737747.8171815489;5862690.663595868
1006;737705.8052057236;5862506.850217804
1007;737698.1686886552;5862983.876857498
1008;737649.1658488081;5862994.892562593
1009;737680.6915286005;5862793.021039391
1010;737725.2304568671;5863086.658289971
1011;737676.1608253254;5863099.2108418755
1012;737636.1414683852;5862802.095453065
1013;737697.8569940813;5862687.768230394
1014;737608.2448039924;5863004.080415291
1015;737635.7073223712;5863109.709059489
1016;737550.5590438633;5862587.854442972
1017;737468.9395932137;5862622.905823678
1018;737476.397999097;5862456.643500837
1019;737844.2866522705;5862433.820890204
1020;737601.309599716;5862552.722327141
1021;737599.1277376966;5862572.5205187965
1022;737491.5485817938;5862372.680524336
1023;737486.4724130138;5862375.559611388
1024;737524.3321718323;5862354.581116641
1025;737448.9577446164;5862395.874994027
1026;737426.170644851;5862356.894086237
1027;737454.4791913596;5862414.880271086
1028;737328.7326945596;5862175.999056738
1029;737327.8198747351;5862528.055524915
1030;737353.3009061776;5862579.605176642
1031;737289.2031433791;5862469.162803555
1032;737299.2886892449;5862554.226599942
1033;737939.20878207;5862172.424541172
1034;737941.8804498488;5862161.037858734
1035;738048.1349038113;5862349.890480869
1036;736587.8569555342;5863038.340837996
1037;736491.9997420121;5863222.505029854
1038;736530.2045912523;5863202.381850911
1039;736706.4567410253;5862990.929495295
1040;736680.5860913651;5862912.800819019
1041;736549.9860647662;5863191.964403384
1042;736580.0200633821;5863176.839715046
1043;737442.8351726227;5862840.593069797
1044;737478.4462777276;5862833.4434996545
1045;737431.8479388815;5862802.386610877
1046;737381.843223617;5862637.334028374
1047;737390.4593522046;5862658.523475057
1048;737138.2539138633;5862664.006859273
1049;737612.0519305775;5862423.954294454
1050;737729.6498406517;5862433.319472774
1051;737552.2844959708;5862339.037329766
1052;737460.0674297975;5862326.87405265
1053;737438.4714485838;5862346.08945027
1054;737471.4220178585;5862316.441467997
1055;737543.5570478927;5862262.19222736
1056;737715.545661168;5862361.584725743
1057;737859.504026662;5862468.823132317
1058;739040.7151434694;5862541.448376817
1059;738956.0121429247;5862573.943919913
1060;738467.6535368146;5863591.136172584
1061;734482.905572175;5863695.558590219
1062;734482.6829331933;5863738.055876603
1063;739384.9929326458;5864468.258323549
1064;739356.9070251187;5864260.642084494
1065;738795.2667982195;5865888.942511781
1066;738776.0530541085;5865794.348220196
1067;738431.1073479871;5866188.8484219555
1068;738296.3105765857;5866093.943453857
1069;738094.7221107081;5866209.949341853
1070;738556.9206364818;5864864.316927777
1071;737604.4376774073;5863485.922337425
1072;737935.5797666702;5863343.649481623
1073;737929.1009723059;5863346.625945303
1074;737957.5431022035;5862094.222267913
1075;738308.3330815914;5863244.439994419
1076;737999.9558281958;5862201.392715956
1077;737841.2810260191;5863664.983966156
1078;737848.6615082588;5863687.518586182
1079;737869.3891974444;5863678.831507585
1080;737881.4562302462;5863681.031586269
1081;737641.3957483507;5863540.130599839
1082;733610.9733966385;5864075.016319682
1083;733456.1836446904;5864140.229177691
1084;733605.1513872702;5864062.349129999
1085;733573.9374020515;5863960.996092117
1086;733566.6905032011;5863936.228272838
1087;733586.8504629835;5864000.259133482
1088;733062.9920712595;5864015.126395995
1089;735185.9772121273;5863169.075179268
1090;735329.5125635561;5863196.639312314
1091;735332.6517731963;5863195.11875343
1092;735989.9599704833;5863130.737884402
1093;735965.4919464072;5863128.6026475765
1094;736734.5203846543;5867513.514842019
1095;737028.4483681447;5866479.249427065
1096;737015.145688995;5866474.103488221
1097;737012.5074170631;5866456.481097849
1098;737015.7245503472;5866451.933911948
1099;737039.9365395945;5866453.940499032
1100;734110.0520697121;5864334.236650947
1101;734298.9167177918;5864163.8489379985
1102;734329.5184458108;5864230.405234136
1103;734247.5316408416;5864184.297877638
1104;734590.8520823973;5864098.004969808
1105;734230.065612736;5864191.060274791
1106;734097.6288145395;5864255.206238558
1107;735800.4719332552;5863277.827833157
1108;735842.9180550947;5863335.658328688
1109;735734.6264544509;5863478.804595778
1110;735886.6666149764;5863422.137871835
1111;735753.9069902563;5863568.715037548
1112;735789.1730049396;5863567.760603777
1113;735810.3682359867;5863546.892501441
1114;735953.5362330958;5863540.211483799
1115;735899.535148112;5863533.061344635
1116;737608.4785749232;5862083.142994864
1117;737551.0822454703;5862174.996251319
1118;737526.3804504632;5862131.277281101
1119;737447.8111538613;5862631.672734472
1120;737460.7687425896;5862626.302596194
1121;737399.0866127409;5862688.512290704
1122;737740.8040536292;5862489.591626506
1123;737681.8381193558;5862178.03701649
1124;735965.8815646251;5863993.577771252
1125;736015.0402517591;5863999.69291615
1126;734992.6597844156;5863753.230062136
1127;735015.5693356207;5863773.386856559
1128;735035.094774306;5863788.868470818
1129;735283.7936486872;5864277.96886585
1130;735339.6871650146;5864352.129817377
1131;735086.9251292194;5863792.039212315
1132;735351.7430658675;5864224.241394577
1133;735500.0985512476;5864136.831820129
1134;735477.7789933436;5864105.737970486
1135;736878.6457293844;5862344.649911452
1136;736891.2359637929;5862334.249654852
1137;737123.5152132822;5862127.427822441
1138;737134.2464121948;5862126.166235516
1139;737120.7878857576;5862136.323632828
1140;736134.6419126672;5865842.632281502
1141;736097.6281819787;5865908.214241361
1142;736161.5144377449;5865793.55535411
1143;736302.3224616492;5865973.634877915
1144;736298.0143973557;5865979.848488308
1145;736356.590713411;5865895.803307395
1146;736270.3181080463;5865950.010253503
1147;736428.2693335328;5865766.678854227
1148;736432.0653281689;5865756.533441864
1149;736476.9716107548;5865615.744805599
1150;736480.2332718351;5865616.521475028
1151;736473.9771164525;5865623.106987327
1152;736604.7218583892;5864985.128061572
1153;736593.6678329536;5864960.405894502
1154;736580.8549595631;5864932.690615796
1155;736527.9670694872;5864833.3984753955
1156;736482.2370226694;5864794.503831579
1157;736440.0691995571;5864808.078107435
1158;735187.3241779658;5865397.907920399
1159;735189.3167968509;5865401.54846871
1160;735539.7839497153;5865307.768425143
1161;735558.4077005251;5865480.2008606605
1162;735402.2487188403;5864501.197811361
1163;735428.6982298527;5864597.121021015
1164;735473.5488526934;5864639.655024125
1165;735552.8639898836;5864615.225046628
1166;735462.7174662392;5864627.617993614
1167;735668.5472047159;5864658.891656841
1168;735780.7572514355;5864728.477170176
1169;735841.4931656123;5864698.432857477
1170;735974.6869363465;5864632.536348177
1171;736039.4637480392;5864601.392208684
1172;736308.3782419486;5864363.357555239
1173;736312.9757369182;5864294.761801382
1174;735731.97705057;5864626.841411566
1175;735924.0365680356;5864526.88940326
1176;735928.4893476675;5864536.192107761
1177;738086.2173016116;5864663.1305168085
1178;736335.4400101603;5864268.116378145
1179;736287.7284764062;5864243.072666009
1180;736312.0740490428;5864244.253666332
1181;737774.8010261173;5864697.866595162
1182;738257.0815880302;5863932.442733781
1183;738077.1224992138;5863934.723763529
1184;738005.6442541755;5863928.835148928
1185;738181.9297997955;5863765.411490157
1186;738491.4870397934;5863683.894924792
1187;738490.5964838671;5863675.369620181
1188;738411.9492636217;5863696.124787968
1189;738296.076805655;5863780.521013975
1190;738235.9531486776;5863748.2798452135
1191;738187.19521171;5863816.871334528
1192;738251.4710856942;5863795.42025936
1193;738128.2738052334;5863837.562127063
1194;737751.1233704255;5864539.832299157
1195;737696.320785108;5864606.164939784
1196;737643.8113813009;5864616.616421006
1197;737486.1384545413;5864696.879680934
1198;737467.7150788149;5864432.471554305
1199;737455.0246568647;5864396.9437846625
1200;736302.5117047838;5863417.2201944925
1201;736269.2160450874;5863432.798241049
1202;737277.9487428599;5863283.424837912
1203;737030.1181605067;5863331.468638046
1204;737231.6843624859;5863372.3950452665
1205;737243.5287563065;5863373.365634311
1206;737054.152038569;5863356.590635386
1207;737385.205072239;5863327.084832601
1208;737014.7894666245;5863303.483496949
1209;737262.7536323665;5863385.320064842
1210;737264.946626335;5863362.4303372605
1211;737408.2816026806;5863348.453882733
1212;737543.2230894201;5863198.790741829
1213;737443.2804505859;5862929.995538493
1214;737570.0510867013;5862902.67487578
1215;737667.2330021638;5863235.6401200555
1216;737657.1140604508;5863345.720064945
1217;737617.7737524044;5863325.645133136
1218;737705.9165252147;5863439.932122054
1219;737682.8511267222;5863228.603462149
1220;737755.3201152285;5863197.8848767085
1221;737707.8980121505;5863217.102178252
1222;737762.8119169589;5863194.892287234
1223;738154.7567120929;5863056.894578739
1224;738113.8913270229;5862995.636648898
1225;738422.0348094876;5863060.760620319
1226;738460.4956935568;5862955.019334255
1227;738491.8432621642;5862903.661588586
1228;738413.0067987842;5863096.509453549
1229;738368.0448564528;5863299.504114179
1230;738723.1651640325;5863066.648653439
1231;738777.2441726599;5862903.257198077
1232;739063.2128125586;5862846.917694382
1233;739071.1498922524;5862830.790719451
1234;739093.2913389711;5862831.631844798
1235;739115.8669317039;5862738.121845169
1236;739099.4918346083;5862837.58442645
1237;739081.6139243868;5862844.669297908
1238;739115.1099591665;5863117.570598914
1239;739229.8469583272;5862819.759044517
1240;739273.4953306671;5862818.9502712395
1241;739055.3759204069;5862731.425266861
1242;738981.3707229275;5862750.8680034885
1243;738970.795371302;5862736.74694341
1244;738935.3846412807;5862689.90336015
1245;738916.77202242;5862671.431269901
1246;738946.5722501054;5862704.558128359
1247;739078.0739645796;5862659.316058405
1248;739136.371981908;5862668.487385198
1249;739188.6142189372;5862686.522738277
1250;739229.2347011279;5862711.060583004
1251;739215.0414660516;5862794.978265076
1252;738952.7838776918;5862712.694285053
1253;737442.2674432197;5863557.488314651
1254;737200.659620402;5863572.015114441
1255;737173.9095467643;5863571.788638535
1256;736803.3714897099;5863569.459172425
1257;736924.5204915403;5863628.359265468
1258;736868.805086398;5863644.034748101
1259;736913.4330702571;5863800.111666502
1260;736965.1521056796;5863782.235800974
1261;737120.8880732995;5863729.999656553
1262;736950.4022731497;5863622.1958480645
1263;738191.8817622726;5863114.270692619
1264;738135.0865580698;5863128.57029551
1265;738144.3260758055;5863173.733899913
1266;738155.6695319174;5863221.71239573
1267;738119.5797530023;5863228.926986528
1268;738153.5544615923;5863212.766958408
1269;738117.1752520012;5863229.412273116
1270;738263.4601948526;5863200.295125188
1271;737961.4949441267;5863333.167161038
1272;734710.509403051;5864607.006235026
1273;735571.4320809479;5864019.510544585
1274;735477.2446597877;5864082.619877813
1275;735699.9726969668;5863761.998100257
1276;735762.578778589;5863693.0349664325
1277;735754.7084905901;5863700.622017063
1278;735836.4169968322;5863760.218608419
1279;736046.0204660469;5863666.795792766
1280;736017.3000374223;5863678.702091209
1281;736065.0894948198;5863717.252078459
1282;735978.5051948808;5863694.798267594
1283;736069.597934197;5863729.821707999
1284;736120.5266012348;5863787.428695719
1285;736125.7474853531;5863792.1200985955
1286;736187.8192334195;5863818.424355576
1287;736224.398818094;5863602.12028486
1288;736201.6228502779;5863810.707784944
1289;736244.447458386;5863781.928433468
1290;736257.928248721;5863778.126783632
1291;736285.4909546415;5863778.870936234
1292;736312.3523477698;5863779.760683998
1293;736323.8182553215;5863782.219623734
1294;736341.9855962188;5863790.178828134
1295;736436.1841493283;5863690.155447864
1296;736440.0246717606;5863571.448924688
1297;736319.3320798425;5863462.999994586
1298;736343.0653952797;5863475.56926057
1299;736360.4646316906;5863484.773792359
1300;736399.0702310978;5863511.90214335
1301;736206.699019058;5863459.7808418395
1302;736179.214236781;5863398.16422077
1303;736232.6253284637;5863448.570434693
1304;736160.0784163137;5863478.529592238
1305;736105.6877131121;5863233.391624159
1306;736147.5327097013;5863327.181891001
1307;736617.8018985575;5863553.136750124
1308;736657.9325749885;5863549.674912224
1309;736974.5363387538;5863290.671832025
1310;736978.7330835565;5863298.339417122
1311;736944.1127219198;5863234.572488839
1312;736929.262701848;5863315.195186777
1313;736826.8710342165;5863370.11416143
1314;736738.973164286;5863414.761356852
1315;736734.5092527051;5863404.068656428
1316;737029.5504311036;5863603.349729797
1317;737026.1217907871;5863518.04930667
1318;737027.3017773897;5863603.883567784
1319;737019.3758296451;5863403.6804194385
1320;737495.6674029533;5863530.5862978175
1321;737455.5367265223;5863446.839536161
1322;737395.9696669987;5863597.251037515
1323;737333.2188700387;5863623.279703304
1324;737205.0678722374;5863593.4818213275
1325;737224.793686006;5863694.7982675955
1326;737204.5780664779;5863705.13542556
1327;737164.4251261489;5863717.057953047
1328;737165.4158696168;5863573.163670905
1329;737164.5030497923;5863510.543297301
1330;737066.9537800102;5863594.452434785
1331;737061.0983747946;5863595.843647593
1332;736832.3368212144;5863830.379391374
1333;736827.5612150592;5863848.789207667
1334;737826.0191238313;5865643.591683674
1335;737798.7124527397;5865594.823298654
1336;738200.7205298415;5865443.164088098
1337;738210.9730549436;5865446.869376362
1338;738170.9870938506;5865530.311587313
1339;738199.1620569703;5865540.570001849
1340;738182.4641333515;5865589.742599921
1341;738086.4399405931;5865558.562707363
1342;738141.0978105726;5865709.382508449
1343;738096.4809586626;5865692.829581181
1344;738114.8264107455;5865936.968193536
1345;738069.5305099416;5865994.702918458
1346;738424.1387478635;5866654.4558785
1347;738622.2763095266;5866704.460022984
1348;738544.8090758835;5866722.794947253
1349;738476.3141931983;5866704.476205602
1350;738992.2021093818;5867736.065317044
1351;739003.033495836;5867751.796681659
1352;736181.5408141386;5866137.827772074
1353;736238.2469627487;5866066.046604439
1354;740191.4247197993;5864651.449388559
1355;740189.3319133725;5864648.084191057
1356;740232.9802857125;5864779.991190356
1357;740337.6428709564;5865062.822130913
1358;740341.650372625;5865067.659830996
1359;740324.0173652832;5865044.701003764
1360;740412.2491936862;5865164.284953611
1361;740425.9748869009;5865173.248557006
1362;740440.3684970605;5865165.514617074
1363;740442.6505466219;5865158.1689984165
1364;740431.2625627138;5865141.875985117
1365;740752.2300505177;5863255.0192668075
1366;740720.5373914889;5863156.878401503
1367;738026.0825126852;5863416.31430686
1368;737745.6909792749;5863505.027031571
1369;737663.3590838843;5863459.295542534
1370;737858.524415143;5863379.0921118595
1371;737794.6604232749;5863404.553952684
1372;737887.5342744436;5863464.294126677
1373;737931.9507512703;5863449.492502274
1374;738177.1430616915;5863371.4082798455
1375;738167.9146759047;5863337.421558163
1376;738333.4578906634;5863323.445143395
1377;738278.1654995864;5863340.414196158
1378;737958.2555469447;5863440.918895165
1379;738154.6787884493;5863288.649790658
1380;738019.5035307792;5863378.995052886
1381;737809.9557213098;5864154.611339254
1382;737761.2979718841;5864171.484928882
1383;737683.686022903;5863891.25487999
1384;737407.6248176849;5864104.702589247
1385;737789.4618030548;5864089.867530834
1386;737777.8957079614;5864092.731002537
1387;737781.8809457318;5864061.540242388
1388;737424.768019267;5864199.909639685
1389;737486.39448937;5864181.046104783
1390;740423.3588788674;5866600.713877345
1391;740231.065590471;5866711.758386313
1392;742337.4084674648;5866124.4618023895
1393;742360.1955672302;5866126.209409859
1394;738997.2337503654;5864269.475341309
1395;739017.7165366715;5864279.926422195
1396;736389.3965673477;5864642.421602015
1397;737877.5711800177;5865983.4569151085
1398;739723.9830460093;5863462.838228089
1399;739713.8084445511;5863469.794190182
1400;739824.7494490755;5863425.599659513
1401;739806.3372052984;5863429.999690671
1402;738817.0520225676;5864724.658931955
1403;738834.7295577055;5864769.442440534
1404;738787.7082047944;5864968.333806994
1405;738568.1193772557;5864970.841617539
1406;736462.800639577;5863960.17103627
1407;736642.6595408516;5863992.86595572
1408;736526.5310480561;5864084.286190365
1409;738400.5835436118;5867546.611403367
1410;738477.7390826805;5867044.997432268
1411;738421.6674551681;5866600.309316702
1412;738478.0062494584;5866569.611309571
1413;738653.2899196616;5866481.142744943
1414;738659.0117414882;5866310.0984938275
1415;738504.6450036053;5865828.587158561
1416;738557.9113799499;5865643.251889743
1417;738594.9362425877;5865567.542893409
1418;738587.6559478899;5865582.44516834
1419;737845.3553193822;5866528.36254844
1420;739145.6782913384;5862062.812160785
1421;737913.5941672383;5865466.010693881
1422;738047.1886881394;5865675.953070614
1423;738049.6377169369;5865801.370751498
1424;738010.8762702427;5865788.701073516
1425;738244.0015478617;5867456.029081654
1426;738300.4961894394;5867419.776993709
1427;738391.9451511262;5867269.769385744
1428;738461.942846937;5867162.003066838
1429;738455.3749969801;5867169.7873144
1430;737106.49446314;5864197.531473108
1431;737054.1743024673;5864165.887358644
1432;736764.8994736917;5864012.748279413
1433;736820.8152539172;5863538.804103004
1434;736823.4869216961;5863546.06748446
1435;736866.6009604805;5863537.817318905
1436;736863.161188215;5863522.044965132
1437;737964.47830648;5865553.126058648
1438;737980.5751048487;5865539.987504803
1439;737982.8237585628;5865854.735700382
1440;737986.6865448934;5865997.761186603
1441;737976.6455268236;5866049.994629129
1442;738226.1347695896;5865409.946005895
1443;738224.92138714;5865322.16867736
1444;738241.0181855088;5865184.347905286
1445;738275.9391097705;5865188.619378331
1446;738298.31432742;5864916.317123849
1447;738287.4718090168;5864921.640123319
1448;738254.2095451676;5864939.178539517
1449;738170.3748366514;5864963.544699815
1450;738170.3859686003;5864917.9674151335
1451;737937.4388021663;5865786.063582182
1452;737932.4405570297;5865900.398748959
1453;738834.228619997;5864789.06765547
1454;738916.6495709803;5864811.831665366
1455;735778.4640699252;5863227.0667215185
1456;737653.8412674213;5861959.5898287445
1457;737651.3699747258;5861961.25573893
1458;737662.2570209254;5861956.338878713
1459;737704.558427427;5861959.945654195
1460;737692.3689431848;5861955.190533468
1461;740227.8261932889;5863346.075946501
1462;736356.8356162908;5863392.340671676
1463;736449.0749463621;5863281.321916634
1464;736510.0557634187;5862441.4877279885
1465;738805.9089415391;5864047.417076714
1466;740908.7229906749;5867610.1506768875
1467;740814.290666635;5867485.888614635
1468;742141.6420109558;5866940.502845746
1469;742149.0558890427;5866947.752855929
1470;742017.765681601;5866814.405411155
1471;742064.7981664613;5866862.711260257
1472;741978.1359428787;5866774.061734647
1473;741891.8522055651;5866685.752937559
1474;741885.3956750988;5866678.535508673
1475;741866.0038198028;5866656.850892524
1476;741806.2809129922;5866589.887841002
1477;742309.066525109;5867115.346276417
1478;738480.6667852885;5863873.055281016
1479;742222.8495794894;5867245.121708925
1480;741769.9573631462;5866548.331520431
1481;741732.3647711053;5866506.548844832
1482;741559.4188102089;5866316.037249784
1483;735104.9700186768;5865279.954971079
1484;735113.7085987042;5865308.075846009
1485;735097.8789671134;5865253.08004178
1486;735094.1942919681;5865233.340531368
1487;738069.152023673;5863643.015598223
1488;738046.4428475512;5863647.901047908
1489;737973.2168865072;5863662.638298332
1490;737999.6218697235;5863656.976344093
1491;738390.4757338477;5863342.484778719
1492;738771.9676287962;5864250.708725712
1493;738976.4837972815;5864611.309785023
1494;739608.0660602464;5863366.086219083
1495;741536.6762382397;5866219.496553855
1496;741655.9216767775;5866204.657925432
1497;738220.3461560683;5866130.448977579
1498;740108.1020809407;5865363.104354667
1499;740092.8624426512;5865001.744373933
1500;737448.200772079;5863543.123306843
1501;734910.7731669879;5863752.987404378
1502;734882.6538636137;5863772.723590517
1503;734784.9598784934;5863860.129544274
1504;733892.4224652112;5864705.2280080635
1505;733638.5583664571;5864800.279772378
1506;733547.8329814607;5864848.024459197
1507;733632.9478641211;5864790.442878275
1508;733850.72218396;5864685.198507835
1509;733790.5985269824;5864669.925640103
1510;736998.3698417326;5862373.634828366
1511;736085.2049268062;5863039.149631461
1512;736545.5444170836;5863789.919992106
1513;736859.7770756946;5863975.313250053
1514;737695.3968333345;5865488.096881285
1515;737679.0551320862;5865505.846773219
1516;737645.6036251028;5865626.343113118
1517;737942.4370473031;5866232.296306896
1518;738845.4830205161;5862743.783207625
1519;736852.0181071864;5864634.3969106525
1520;736867.3245371706;5864634.510162292
1521;735839.767713505;5865026.434298229
1522;734923.0739707208;5864686.363388666
1523;735016.6936624778;5864727.08577809
1524;735895.32727136;5863984.9065677915
1525;736079.4051813358;5864007.684672772
